time/total_timesteps,train/reward,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/learning_rate,train/std,train/clip_range,train/explained_variance,train/clip_fraction
228864,2.6793485,1788,2251,101,314.8057525634766,-0.00018814406357705593,17870,1.33761205e-05,159.55499267578125,-1.400101464986801,1.3575277728743006e-05,0.9813207983970642,0.2,-5.9485435485839844e-05,0.0
228992,41.89441,1789,2251,101,545.2970001220704,-0.0003297521732747555,17880,1.1167489e-05,282.3220520019531,-1.399971890449524,1.3575277728743006e-05,0.9810326099395752,0.2,0.0003673434257507324,0.0
229120,-4.470256,1790,2251,101,2236.4391662597654,-1.3870745897293091e-05,17890,5.5134296e-07,1063.0751953125,-1.3996648907661438,1.3575277728743006e-05,0.980823814868927,0.2,0.001322925090789795,0.0
229248,6.5170617,1791,2251,101,4219.5621887207035,-6.126300431787967e-05,17900,3.1432137e-07,2117.0791015625,-1.399540162086487,1.3575277728743006e-05,0.9807614684104919,0.2,-0.00014352798461914062,0.0
229376,-22.487038,1792,2251,101,2802.8344848632814,-3.813691437244415e-05,17910,7.3667616e-07,1529.6312255859375,-1.3995123326778411,1.3575277728743006e-05,0.9807721376419067,0.2,-0.0001888275146484375,0.0
229504,3.0849996,1793,2251,101,2447.764514160156,-0.00014148240443319083,17920,2.998393e-06,1149.9534912109375,-1.3995397508144378,1.3575277728743006e-05,0.9808061122894287,0.2,6.490945816040039e-05,0.0
229632,3.422152,1794,2251,101,2488.982305908203,-0.00016160588711500168,17930,2.0712614e-06,898.5186157226562,-1.3995367884635925,1.3575277728743006e-05,0.9807406663894653,0.2,0.0004699826240539551,0.0
229760,5.605166,1795,2251,102,13112.026904296876,-1.3117957860231399e-05,17940,3.8174912e-06,6534.28125,-1.399460119009018,1.3575277728743006e-05,0.9806904196739197,0.2,0.001280367374420166,0.0
229888,-19.497429,1796,2251,102,5955.4342041015625,-1.3434863649308682e-05,17950,3.1199306e-08,2543.37548828125,-1.399433010816574,1.3575277728743006e-05,0.9806785583496094,0.2,0.0009990930557250977,0.0
230016,23.210505,1797,2251,102,8440.191577148438,-0.0002078597666695714,17960,2.5271438e-06,3748.53173828125,-1.39942524433136,1.3575277728743006e-05,0.9806724190711975,0.2,1.9550323486328125e-05,0.0
230144,37.60875,1798,2251,102,12668.986328125,-0.00010676775127649307,17970,1.413282e-06,5888.12646484375,-1.3994136214256288,1.3575277728743006e-05,0.9806525707244873,0.2,0.0005308389663696289,0.0
230272,-8.645257,1799,2251,102,5817.511254882813,-0.00017640783917158843,17980,2.3562461e-06,2814.835205078125,-1.399386566877365,1.3575277728743006e-05,0.9806199669837952,0.2,0.0005959868431091309,0.0
230400,76.66641,1800,2251,102,5312.179614257812,-1.3278366532176733e-05,17990,3.9301813e-07,2219.9775390625,-1.3993572890758514,1.3575277728743006e-05,0.980600893497467,0.2,0.001981973648071289,0.0
230528,26.63395,1801,2251,102,4079.269970703125,-6.679557263851166e-05,18000,9.1502443e-07,2264.16943359375,-1.3993271112442016,1.3575277728743006e-05,0.980545163154602,0.2,0.00045293569564819336,0.0
230656,0.82927454,1802,2251,102,5428.283911132812,-9.299535304307937e-06,18010,7.21775e-08,2857.956787109375,-1.3992671012878417,1.3575277728743006e-05,0.980506181716919,0.2,0.0001608729362487793,0.0
230784,-27.298464,1803,2251,102,6188.936865234375,-7.993915351107716e-05,18020,3.306195e-07,2638.795654296875,-1.3992482483386994,1.3575277728743006e-05,0.9804996252059937,0.2,0.0019501447677612305,0.0
230912,10.345047,1804,2251,102,17943.387060546876,-2.892613410949707e-05,18030,2.2118911e-07,8703.6845703125,-1.3992564022541045,1.3575277728743006e-05,0.9805258512496948,0.2,0.001458287239074707,0.0
231040,1.2710309,1805,2251,102,1079.9097045898438,-0.000220898212864995,18040,4.4787303e-06,626.8416748046875,-1.399304449558258,1.3575277728743006e-05,0.9806059002876282,0.2,0.0018283724784851074,0.0
231168,15.806542,1806,2251,102,332.27054290771486,-0.0015570774674415588,18050,0.00015732832,170.18809509277344,-1.399204635620117,1.3575277728743006e-05,0.980171263217926,0.2,0.00021278858184814453,0.0
231296,10.537617,1807,2251,102,1085.9741485595703,4.577497020363808e-05,18060,2.8583221e-05,615.375732421875,-1.3986891686916352,1.3575277728743006e-05,0.9797842502593994,0.2,-0.00015020370483398438,0.0
231424,14.58586,1808,2251,102,2192.6688720703123,-5.345093086361885e-05,18070,3.2689422e-07,1014.1171875,-1.3984737396240234,1.3575277728743006e-05,0.9797455072402954,0.2,0.0006840825080871582,0.0
231552,-4.7526855,1809,2251,102,6164.30771484375,-7.22682336345315e-05,18080,7.3574483e-07,2997.120361328125,-1.3984909772872924,1.3575277728743006e-05,0.9797683954238892,0.2,-0.0004557371139526367,0.0
231680,-6.928174,1810,2251,102,1888.2945678710937,-9.546633809804916e-05,18090,2.3134053e-06,699.2514038085938,-1.3984851837158203,1.3575277728743006e-05,0.9797309637069702,0.2,-0.0003352165222167969,0.0
231808,11.4975,1811,2251,102,2757.2994873046873,-0.0012214078102260827,18100,3.610272e-05,1496.2381591796875,-1.3984686851501464,1.3575277728743006e-05,0.9797664284706116,0.2,0.0001913309097290039,0.0
231936,37.74266,1812,2251,103,5029.121435546875,-0.00021186931990087033,18110,5.258713e-06,2430.65185546875,-1.398524808883667,1.3575277728743006e-05,0.9798171520233154,0.2,0.00043201446533203125,0.0
232064,18.430801,1813,2251,103,7335.127954101563,-8.081831037998199e-06,18120,1.8673018e-07,3347.687744140625,-1.3985590994358064,1.3575277728743006e-05,0.979831874370575,0.2,0.0025829672813415527,0.0
232192,3.0097651,1814,2251,103,5319.4010009765625,-5.77668659389019e-05,18130,3.017485e-07,2771.273193359375,-1.3985669314861298,1.3575277728743006e-05,0.979838490486145,0.2,0.0018025636672973633,0.0
232320,15.468634,1815,2251,103,9009.094189453124,-0.00016305281314998865,18140,1.1385418e-06,4858.93212890625,-1.398570328950882,1.3575277728743006e-05,0.9798327088356018,0.2,0.0005232691764831543,0.0
232448,4.6585064,1816,2251,103,10390.182958984375,-0.00014057571534067392,18150,1.297798e-06,6030.9560546875,-1.3985599279403687,1.3575277728743006e-05,0.9798229336738586,0.2,0.0006932616233825684,0.0
232576,2.579438,1817,2251,103,3859.12021484375,-0.00025546737015247345,18160,6.4703636e-06,2098.587890625,-1.3985544085502624,1.3575277728743006e-05,0.9798226952552795,0.2,0.001807093620300293,0.0
232704,-12.657339,1818,2251,103,2527.8133911132813,-0.0002745886333286762,18170,3.6992133e-06,1373.266845703125,-1.3985679984092712,1.3575277728743006e-05,0.9798530340194702,0.2,0.0032715201377868652,0.0
232832,-5.138076,1819,2251,103,4687.285534667969,-0.00014145500026643276,18180,1.2451783e-06,2519.27587890625,-1.3985828161239624,1.3575277728743006e-05,0.9798421859741211,0.2,0.002263307571411133,0.0
232960,12.437893,1820,2251,103,3935.0332763671877,-6.642774678766727e-05,18190,7.50646e-07,2117.12939453125,-1.3985676109790801,1.3575277728743006e-05,0.9798293113708496,0.2,0.0014427900314331055,0.0
233088,-3.1749609,1821,2251,103,5941.5889892578125,-0.00012395144440233708,18200,1.6419217e-06,3639.09765625,-1.398568230867386,1.3575277728743006e-05,0.9798476099967957,0.2,0.0016613006591796875,0.0
233216,-22.134361,1822,2251,103,7622.684521484375,-7.150315213948489e-05,18210,7.7392906e-07,3943.548828125,-1.3985767304897307,1.3575277728743006e-05,0.979828953742981,0.2,3.635883331298828e-05,0.0
233344,-6.9830236,1823,2251,103,935.3690155029296,-8.586361072957516e-05,18220,2.9150397e-06,460.726318359375,-1.3985334813594819,1.3575277728743006e-05,0.979767918586731,0.2,-0.00017845630645751953,0.0
233472,10.278363,1824,2251,103,551.1602722167969,-0.0012999812606722116,18230,0.00017360086,262.8353271484375,-1.3986156105995178,1.3575277728743006e-05,0.9800033569335938,0.2,-0.00020682811737060547,0.0
233600,-18.438726,1825,2251,103,915.652066040039,-0.0005376178771257401,18240,4.069507e-05,453.6108703613281,-1.3987937152385712,1.3575277728743006e-05,0.9801095724105835,0.2,-0.0002847909927368164,0.0
233728,-7.2387943,1826,2251,103,2431.6912231445312,-1.6103149391710758e-05,18250,1.4635734e-06,1212.1343994140625,-1.398872286081314,1.3575277728743006e-05,0.9801482558250427,0.2,0.0010583996772766113,0.0
233856,1.5102011,1827,2251,103,4381.521923828125,-0.0001239919103682041,18260,1.4561228e-06,2207.429443359375,-1.398881483078003,1.3575277728743006e-05,0.9801282286643982,0.2,-0.00020253658294677734,0.0
233984,25.324358,1828,2251,103,1823.2789001464844,-0.00026852996088564394,18270,1.1871569e-05,833.0428466796875,-1.3988652050495147,1.3575277728743006e-05,0.9801406860351562,0.2,-0.0006195306777954102,0.0
234112,-6.7611723,1829,2251,103,2428.2808837890625,-7.882665377110243e-05,18280,3.5837293e-06,1216.1009521484375,-1.3988675832748414,1.3575277728743006e-05,0.9800949692726135,0.2,8.83936882019043e-05,0.0
234240,5.4237957,1830,2251,104,8085.564306640625,-0.0001105752307921648,18290,1.3043173e-06,2870.052490234375,-1.3988066136837005,1.3575277728743006e-05,0.9800534248352051,0.2,2.276897430419922e-05,0.0
234368,5.7329054,1831,2251,104,7190.26728515625,-6.54136762022972e-05,18300,3.5762787e-07,3095.792236328125,-1.3987872183322907,1.3575277728743006e-05,0.9800503253936768,0.2,0.001581430435180664,0.0
234496,8.820017,1832,2251,104,3547.6624755859375,-0.00021912213414907456,18310,4.7707e-06,1744.610107421875,-1.3987437963485718,1.3575277728743006e-05,0.9799363017082214,0.2,-0.001294255256652832,0.0
234624,-7.7752223,1833,2251,104,10073.836083984375,-1.0894564911723138e-05,18320,1.5855767e-06,5088.27587890625,-1.3986284375190734,1.3575277728743006e-05,0.9798689484596252,0.2,0.0017247200012207031,0.0
234752,17.134727,1834,2251,104,10854.4548828125,-8.872214239090681e-05,18330,7.827766e-07,4732.6884765625,-1.3986047863960267,1.3575277728743006e-05,0.9798842668533325,0.2,0.0003497004508972168,0.0
234880,-15.484751,1835,2251,104,3756.4968872070312,-0.0004942024359479546,18340,9.669922e-06,1929.8798828125,-1.398632776737213,1.3575277728743006e-05,0.9799139499664307,0.2,0.001422286033630371,0.0
235008,-3.3215303,1836,2251,104,2068.0690490722654,-2.2564083337783813e-05,18350,4.4703484e-08,843.9317626953125,-1.3986574053764342,1.3575277728743006e-05,0.9799303412437439,0.2,0.006929934024810791,0.0
235136,-6.2374625,1837,2251,104,2710.2322021484374,-0.0004663832718506455,18360,3.870204e-05,1459.7864990234375,-1.3986728549003602,1.3575277728743006e-05,0.9799487590789795,0.2,0.004969179630279541,0.0
235264,91.245,1838,2251,104,2966.401477050781,-0.00013189241290092468,18370,6.511342e-06,1493.3873291015625,-1.3986502289772034,1.3575277728743006e-05,0.9798722863197327,0.2,0.0003771781921386719,0.0
235392,3.1159668,1839,2251,104,15121.48837890625,-3.0632596462965012e-06,18380,1.0896474e-06,7368.5283203125,-1.3985824167728425,1.3575277728743006e-05,0.9798382520675659,0.2,0.0027518868446350098,0.0
235520,2.7473214,1840,2251,104,3319.907360839844,-0.00025429734960198403,18390,2.9606745e-06,1542.6947021484375,-1.3985918760299683,1.3575277728743006e-05,0.9798980355262756,0.2,-0.0009740591049194336,0.0
235648,1.0505793,1841,2251,104,970.2191528320312,-0.0007012795424088836,18400,1.7293729e-05,473.0320739746094,-1.3986487865447998,1.3575277728743006e-05,0.9799184799194336,0.2,-0.00016832351684570312,0.0
235776,0.84413797,1842,2251,104,394.9654541015625,-0.004178175330162048,18410,0.00037040934,192.40829467773438,-1.39830424785614,1.3575277728743006e-05,0.9791048765182495,0.2,-0.00013184547424316406,0.0
235904,1.0419811,1843,2251,104,1240.6269317626952,-0.0004449383355677128,18420,0.00012727967,624.7301025390625,-1.3975847959518433,1.3575277728743006e-05,0.9787226915359497,0.2,-0.00017273426055908203,0.0
236032,4.5539923,1844,2251,104,1324.549737548828,-0.00019759265705943108,18430,3.2410026e-06,608.011474609375,-1.3973917961120605,1.3575277728743006e-05,0.9786638021469116,0.2,-0.0001609325408935547,0.0
236160,7.965094,1845,2251,104,4620.865307617188,7.4771698564291e-06,18440,1.1874363e-07,2542.509033203125,-1.3973640263080598,1.3575277728743006e-05,0.9786487221717834,0.2,-0.00033223628997802734,0.0
236288,2.0252416,1846,2251,104,1588.3389099121093,-0.0002376129850745201,18450,5.329959e-06,1018.9232177734375,-1.3973810136318208,1.3575277728743006e-05,0.978717029094696,0.2,-8.96453857421875e-05,0.0
236416,14.0043745,1847,2251,105,3118.06630859375,-0.0002877062652260065,18460,2.5513582e-05,1546.101806640625,-1.3974575579166413,1.3575277728743006e-05,0.9787757992744446,0.2,0.00033587217330932617,0.0
236544,47.04118,1848,2251,105,6343.56201171875,-0.0004873088328167796,18470,9.656884e-06,3205.869384765625,-1.397494125366211,1.3575277728743006e-05,0.9787865877151489,0.2,0.0005920529365539551,0.0
236672,-40.72906,1849,2251,105,4576.347131347657,-1.5949783846735955e-05,18480,6.193295e-08,1670.4593505859375,-1.39749596118927,1.3575277728743006e-05,0.9787852168083191,0.2,0.002813279628753662,0.0
236800,1.7437528,1850,2251,105,5014.1500244140625,-1.2472551316022872e-05,18490,3.958121e-08,2690.71044921875,-1.3974912345409394,1.3575277728743006e-05,0.9787743091583252,0.2,-0.0007582902908325195,0.0
236928,-6.9212956,1851,2251,105,7227.03203125,-4.665320739150047e-05,18500,1.2619421e-07,4581.68017578125,-1.3974788010120391,1.3575277728743006e-05,0.9787641167640686,0.2,0.0013394355773925781,0.0
237056,-1.3034134,1852,2251,105,5599.786669921875,-5.049449391663075e-05,18510,2.7008355e-07,3110.150146484375,-1.3974762439727784,1.3575277728743006e-05,0.9787726998329163,0.2,0.0005258917808532715,0.0
237184,39.284973,1853,2251,105,3268.3052490234377,-0.00013196743093430997,18520,1.954846e-06,1363.799560546875,-1.397488921880722,1.3575277728743006e-05,0.9787842035293579,0.2,0.004094481468200684,0.0
237312,-3.808445,1854,2251,105,2622.2842529296877,-0.0003680090419948101,18530,1.5402213e-05,1383.9609375,-1.397496259212494,1.3575277728743006e-05,0.9787877202033997,0.2,0.008089005947113037,0.0
237440,9.406372,1855,2251,105,2416.175909423828,7.152911275625229e-05,18540,4.6365894e-06,1147.763427734375,-1.397514420747757,1.3575277728743006e-05,0.9788308143615723,0.2,0.00357663631439209,0.0
237568,19.481419,1856,2251,105,2349.3717346191406,-9.106840007007122e-05,18550,1.3904646e-06,1176.908447265625,-1.3975538194179535,1.3575277728743006e-05,0.9788416624069214,0.2,0.006299734115600586,0.0
237696,-5.1803927,1857,2251,105,11159.774584960938,-0.0005679512862116099,18560,4.3366104e-05,5883.5009765625,-1.3975471198558806,1.3575277728743006e-05,0.9788310527801514,0.2,0.006018340587615967,0.0
237824,-12.77504,1858,2251,105,2860.4736511230467,-0.00014493272174149753,18570,7.870141e-06,1353.732666015625,-1.3975406408309936,1.3575277728743006e-05,0.9788284301757812,0.2,-0.0020579099655151367,0.0
237952,0.69312364,1859,2251,105,464.95448608398436,-0.00036415476351976396,18580,1.5998725e-05,261.2455139160156,-1.3975052058696746,1.3575277728743006e-05,0.9787380695343018,0.2,-0.0004960298538208008,0.0
238080,-19.45124,1860,2251,105,197.2623291015625,-0.0015597549034282565,18590,0.00013766158,108.23367309570312,-1.3974088609218598,1.3575277728743006e-05,0.978664755821228,0.2,0.0015021562576293945,0.0
238208,5.217781,1861,2251,105,2016.8336486816406,0.0009004223509691655,18600,1.6799197e-05,994.345703125,-1.3973589837551117,1.3575277728743006e-05,0.9786399602890015,0.2,0.00014913082122802734,0.0
238336,14.870197,1862,2251,105,2352.675927734375,-6.852345541119576e-05,18610,2.940651e-06,1207.2982177734375,-1.3973441183567048,1.3575277728743006e-05,0.9786385893821716,0.2,-7.104873657226562e-05,0.0
238464,4.9605093,1863,2251,105,5920.770703125,3.2975804060697556e-06,18620,1.4901161e-08,3118.576171875,-1.3973519504070282,1.3575277728743006e-05,0.9786527752876282,0.2,0.0001214742660522461,0.0
238592,25.42142,1864,2251,105,1462.2676513671875,-0.00032729990780353544,18630,1.2344215e-05,731.6154174804688,-1.3972743809223176,1.3575277728743006e-05,0.9783957004547119,0.2,0.0001405477523803711,0.0
238720,19.89311,1865,2251,106,2841.701123046875,-0.00015527699142694473,18640,8.052215e-06,1332.862060546875,-1.3969612777233125,1.3575277728743006e-05,0.9781686663627625,0.2,-6.437301635742188e-05,0.0
238848,-8.519228,1866,2251,106,8790.882983398438,6.149476394057274e-05,18650,3.655441e-07,4812.78759765625,-1.3968332231044769,1.3575277728743006e-05,0.9781161546707153,0.2,0.0004839897155761719,0.0
238976,11.919575,1867,2251,106,5981.5318359375,-0.000196564057841897,18660,1.1361204e-05,3228.794677734375,-1.396805077791214,1.3575277728743006e-05,0.9781030416488647,0.2,0.0009760856628417969,0.0
239104,9.184438,1868,2251,106,8135.2476806640625,-8.527180179953575e-05,18670,3.6414713e-07,3943.39794921875,-1.3967958092689514,1.3575277728743006e-05,0.9781014919281006,0.2,0.0003541707992553711,0.0
239232,-16.61511,1869,2251,106,10426.240966796875,-1.0117841884493828e-05,18680,2.2351742e-08,4551.22607421875,-1.3967978179454803,1.3575277728743006e-05,0.9781028032302856,0.2,0.0006764531135559082,0.0
239360,24.121902,1870,2251,106,11315.571875,-1.9335001707077026e-05,18690,4.8428774e-08,5389.8349609375,-1.3967993319034577,1.3575277728743006e-05,0.9781062602996826,0.2,0.0008447766304016113,0.0
239488,12.364308,1871,2251,106,3765.78115234375,-4.8655085265636444e-05,18700,1.6065314e-07,1908.4874267578125,-1.3968058228492737,1.3575277728743006e-05,0.9781157970428467,0.2,0.004290521144866943,0.0
239616,-16.753283,1872,2251,106,2780.50263671875,-4.591180477291346e-05,18710,2.1560118e-07,1501.5242919921875,-1.3968155086040497,1.3575277728743006e-05,0.978122353553772,0.2,0.0023667216300964355,0.0
239744,24.907688,1873,2251,106,3790.8148559570313,-1.85603741556406e-05,18720,2.0954758e-08,1813.403076171875,-1.3968182861804963,1.3575277728743006e-05,0.9781229496002197,0.2,0.0047127604484558105,0.0
239872,-15.3150015,1874,2251,106,3578.8802734375,-0.00020652348175644874,18730,4.1029416e-06,1712.5830078125,-1.3968200981616974,1.3575277728743006e-05,0.9781274199485779,0.2,0.003899693489074707,0.0
240000,1.5433416,1875,2251,106,13136.4234375,-0.00018084505572915077,18740,2.9904768e-06,7514.8388671875,-1.3968198478221894,1.3575277728743006e-05,0.9781168103218079,0.2,0.000787198543548584,0.0
240128,-0.23211186,1876,2251,106,2171.8787048339846,-7.97649845480919e-06,18750,5.401671e-08,1117.265380859375,-1.396811842918396,1.3575277728743006e-05,0.9781219363212585,0.2,0.0018649101257324219,0.0
240256,-40.433273,1877,2251,106,433.0873504638672,-0.0004321201704442501,18760,2.35755e-05,223.06028747558594,-1.3967982470989226,1.3575277728743006e-05,0.9780656099319458,0.2,-0.00011742115020751953,0.0
240384,3.0755036,1878,2251,106,290.36878356933596,-0.0006309966556727886,18770,6.530201e-05,158.84515380859375,-1.3965692818164825,1.3575277728743006e-05,0.9776244163513184,0.2,-4.303455352783203e-05,0.0
240512,-6.646229,1879,2251,106,1330.0682678222656,-0.00013554315082728863,18780,7.4151903e-06,694.479248046875,-1.396180272102356,1.3575277728743006e-05,0.9774399399757385,0.2,0.0005462765693664551,0.0
240640,5.858176,1880,2251,106,4360.341247558594,-0.00016318971756845713,18790,4.0647574e-06,2983.87451171875,-1.3961149752140045,1.3575277728743006e-05,0.9774336814880371,0.2,-0.00033223628997802734,0.0
240768,3.3981414,1881,2251,106,2577.3662658691405,-6.511476822197437e-05,18800,8.321367e-07,1298.707763671875,-1.3961120963096618,1.3575277728743006e-05,0.9774283766746521,0.2,0.0004023909568786621,0.0
240896,1.7189096,1882,2251,106,1482.3978210449218,-4.981339443475008e-05,18810,2.6309863e-07,587.5283813476562,-1.3961016297340394,1.3575277728743006e-05,0.9774131774902344,0.2,-3.7670135498046875e-05,0.0
241024,28.72378,1883,2251,107,2511.501580810547,-0.00012018885463476181,18820,1.014676e-06,1315.0460205078125,-1.3960920035839082,1.3575277728743006e-05,0.9774166345596313,0.2,0.0003560781478881836,0.0
241152,72.84477,1884,2251,107,7301.363989257812,-4.747230559587479e-06,18830,4.656613e-09,3241.111572265625,-1.3961005926132202,1.3575277728743006e-05,0.9774239659309387,0.2,0.0010868310928344727,0.0
241280,25.691547,1885,2251,107,3572.368054199219,-5.385872209444642e-05,18840,1.7881393e-07,2113.837890625,-1.3961104989051818,1.3575277728743006e-05,0.9774398803710938,0.2,0.0010377764701843262,0.0
241408,-13.766455,1886,2251,107,7934.45498046875,-2.425387501716614e-05,18850,3.5529956e-07,3494.912841796875,-1.396122807264328,1.3575277728743006e-05,0.9774429798126221,0.2,-0.0006912946701049805,0.0
241536,9.705248,1887,2251,107,6669.634765625,-8.144229650497436e-06,18860,1.6298145e-08,3888.31591796875,-1.3961220562458039,1.3575277728743006e-05,0.9774401187896729,0.2,0.0012989640235900879,0.0
241664,-20.530094,1888,2251,107,6985.5833984375,-0.000401230389252305,18870,7.4175186e-06,3575.524658203125,-1.3961241006851197,1.3575277728743006e-05,0.9774521589279175,0.2,0.000817716121673584,0.0
241792,-5.738444,1889,2251,107,4833.741174316407,-0.00012979279272258283,18880,6.8126246e-07,2331.270751953125,-1.3961382627487182,1.3575277728743006e-05,0.9774603843688965,0.2,0.003412008285522461,0.0
241920,11.670005,1890,2251,107,2105.346844482422,-9.518046863377094e-06,18890,1.071021e-08,1086.7520751953125,-1.3961361825466156,1.3575277728743006e-05,0.9774488806724548,0.2,0.004169285297393799,0.0
242048,15.737102,1891,2251,107,3623.155126953125,-3.991462290287018e-05,18900,1.792796e-07,1491.7535400390625,-1.3961273312568665,1.3575277728743006e-05,0.9774484634399414,0.2,0.004493892192840576,0.0
242176,17.226992,1892,2251,107,4950.755908203125,-0.0002844939939677715,18910,4.615169e-06,2651.8037109375,-1.3961313724517823,1.3575277728743006e-05,0.9774520993232727,0.2,0.0032389163970947266,0.0
242304,-13.063272,1893,2251,107,13735.088525390625,-1.9713910296559335e-05,18920,2.3981556e-07,6400.7998046875,-1.396132802963257,1.3575277728743006e-05,0.9774529933929443,0.2,0.002719402313232422,0.0
242432,-1.4139652,1894,2251,107,1074.5468170166016,-0.00011685511562973261,18930,4.5099296e-06,463.81011962890625,-1.396152275800705,1.3575277728743006e-05,0.9775047898292542,0.2,0.006761908531188965,0.0
242560,1.1722267,1895,2251,107,338.62366485595703,-0.00015781030524522066,18940,3.3625402e-06,156.12429809570312,-1.3961525976657867,1.3575277728743006e-05,0.977387547492981,0.2,-0.0002295970916748047,0.0
242688,17.524912,1896,2251,107,287.34809799194335,-0.0009686603676527739,18950,0.00010581827,161.18170166015625,-1.3958312273025513,1.3575277728743006e-05,0.9767658114433289,0.2,-0.0003254413604736328,0.0
242816,3.9041784,1897,2251,107,1285.7359466552734,-0.00035863975062966347,18960,9.204727e-05,703.9490966796875,-1.395196807384491,1.3575277728743006e-05,0.9763961434364319,0.2,0.00011217594146728516,0.0
242944,-15.332551,1898,2251,107,5099.517736816406,1.921888906508684e-05,18970,6.2491745e-07,2387.630615234375,-1.3950190901756288,1.3575277728743006e-05,0.9763529896736145,0.2,4.845857620239258e-05,0.0
243072,10.527113,1899,2251,107,2550.7662048339844,-5.3588207811117174e-05,18980,3.897585e-07,1413.0218505859375,-1.395004403591156,1.3575277728743006e-05,0.9763426780700684,0.2,-0.00013577938079833984,0.0
243200,-0.3712837,1900,2251,108,3535.116748046875,-2.1924637258052827e-05,18990,1.3038516e-07,1929.138671875,-1.394996988773346,1.3575277728743006e-05,0.9763489961624146,0.2,-0.0005035400390625,0.0
243328,17.029446,1901,2251,108,2589.428955078125,-0.00011530066840350627,19000,8.442439e-07,1012.2088012695312,-1.3950100600719453,1.3575277728743006e-05,0.9763625264167786,0.2,0.0010414719581604004,0.0
243456,-0.7315867,1902,2251,108,10585.803466796875,-5.2681844681501386e-05,19010,3.1851232e-07,3973.6787109375,-1.3950201570987701,1.3575277728743006e-05,0.9763665199279785,0.2,0.0010695457458496094,0.0
243584,13.07888,1903,2251,108,4532.995471191406,-2.2976519539952277e-05,19020,1.6437843e-07,2568.209716796875,-1.3950217485427856,1.3575277728743006e-05,0.9763678312301636,0.2,0.0007744431495666504,0.0
243712,-5.197699,1904,2251,108,9108.794921875,-1.9495701417326926e-05,19030,5.9604645e-08,4502.31298828125,-1.3950233221054078,1.3575277728743006e-05,0.9763680696487427,0.2,-0.0001289844512939453,0.0
243840,-18.31408,1905,2251,108,10799.8150390625,-3.054868429899216e-05,19040,9.825453e-08,5832.66845703125,-1.3950230419635772,1.3575277728743006e-05,0.9763692021369934,0.2,0.0011335015296936035,0.0
243968,12.606079,1906,2251,108,4865.270532226563,-2.2604886908084154e-05,19050,9.406358e-08,2288.54833984375,-1.3950305223464965,1.3575277728743006e-05,0.9763857126235962,0.2,0.0004826188087463379,0.0
244096,14.321277,1907,2251,108,6876.145971679687,3.4385407343506816e-05,19060,9.5460564e-08,3055.489501953125,-1.395047515630722,1.3575277728743006e-05,0.9763964414596558,0.2,0.0027883052825927734,0.0
244224,-90.964264,1908,2251,108,4339.40341796875,-6.0417177155613897e-05,19070,1.8579885e-07,2158.1767578125,-1.3950526654720306,1.3575277728743006e-05,0.9763973355293274,0.2,0.0007898807525634766,0.0
244352,2.1792822,1909,2251,108,7399.2894287109375,-7.544923573732376e-06,19080,2.5844201e-07,3094.26025390625,-1.3950525581836701,1.3575277728743006e-05,0.9763965606689453,0.2,0.0006053447723388672,0.0
244480,-13.725922,1910,2251,108,6483.420190429688,-0.00012573024723678828,19090,3.6251731e-06,3473.1005859375,-1.3950547277927399,1.3575277728743006e-05,0.9764039516448975,0.2,0.0020934343338012695,0.0
244608,-2.4577541,1911,2251,108,19986.51787109375,-1.9463710486888885e-05,19100,1.9278377e-07,10388.9423828125,-1.395063179731369,1.3575277728743006e-05,0.9764099717140198,0.2,0.0018841028213500977,0.0
244736,1.3494508,1912,2251,108,1419.4518249511718,-3.526243381202221e-05,19110,3.8277358e-07,738.0283813476562,-1.3950714647769928,1.3575277728743006e-05,0.9764239192008972,0.2,0.0066550374031066895,0.0
244864,10.197266,1913,2251,108,327.0938064575195,-0.0005076084751635789,19120,1.9756146e-05,169.393310546875,-1.3950968444347382,1.3575277728743006e-05,0.9764610528945923,0.2,0.00030159950256347656,0.0
244992,-4.276517,1914,2251,108,1005.0022430419922,-9.215567260980606e-05,19130,2.425164e-06,468.2121276855469,-1.3951277613639832,1.3575277728743006e-05,0.97647625207901,0.2,-0.0003540515899658203,0.0
245120,55.18508,1915,2251,108,2264.826300048828,-2.4458393454551695e-06,19140,1.1967495e-07,1228.613525390625,-1.3951350688934325,1.3575277728743006e-05,0.9764784574508667,0.2,0.0018787384033203125,0.0
245248,1.0020775,1916,2251,108,4383.713940429688,-0.00010882796486839652,19150,2.126675e-06,2346.95263671875,-1.3951292216777802,1.3575277728743006e-05,0.9764595627784729,0.2,-0.00024187564849853516,0.0
245376,38.55857,1917,2251,108,2398.330255126953,-3.5576918162405494e-05,19160,3.5669655e-07,1480.0084228515625,-1.3951079785823821,1.3575277728743006e-05,0.9764455556869507,0.2,-6.16312026977539e-05,0.0
245504,6.105586,1918,2251,109,2204.2195373535155,-4.929881542921066e-05,19170,4.1676685e-07,1106.3121337890625,-1.3951010763645173,1.3575277728743006e-05,0.976444661617279,0.2,-0.0001373291015625,0.0
245632,2.8618836,1919,2251,109,1695.6879638671876,-8.078585378825664e-05,19180,9.308569e-07,637.3650512695312,-1.395115429162979,1.3575277728743006e-05,0.9764817953109741,0.2,0.0008322596549987793,0.0
